CCL,Floor,MinBuildingAge,BuildingNum,UnitNum,x,y,GFA,CLASS_NUM,TYPE_NUM,WIFIHK_NUM,POI_DIVERSITY,SMK_TYPE,RGD_TYPE,BUS_TYPE,MIN_TYPE,MAL_TYPE,CVS_TYPE,RCP_TYPE,CPO_TYPE,SGD_TYPE,PLG_TYPE,BAS_TYPE,CMC_TYPE,TOI_TYPE,POB_TYPE,KDG_TYPE,CHU_TYPE,PRS_TYPE,SES_TYPE,EES_TYPE,PAV_TYPE,LIB_TYPE,SMK_DIST,RGD_DIST,BUS_DIST,MIN_DIST,MAL_DIST,CVS_DIST,RCP_DIST,CPO_DIST,SGD_DIST,PLG_DIST,BAS_DIST,CMC_DIST,TOI_DIST,POB_DIST,KDG_DIST,CHU_DIST,PRS_DIST,SES_DIST,EES_DIST,PAV_DIST,LIB_DIST,New_price
183.27,1,16,5,1115,832711,821728,747,14,57,66,4.03304985,10,15,12,9,14,24,17,38,6,7,6,3,17,14,32,7,6,7,40,28,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,11.75
183.27,8,60,1,84,835676,820223,430,16,72,215,4.090820998,32,50,9,15,39,78,20,28,27,11,15,7,25,41,60,82,25,23,51,42,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4.5
183.27,2,36,2,486,838278,822552,502,15,59,180,4.110095365,20,25,12,24,14,40,41,47,37,20,35,23,26,22,57,45,20,11,39,112,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.76
183.27,1,37,22,5904,839284,820516,522,14,58,77,4.144673204,12,17,8,14,11,21,13,34,8,5,7,4,7,17,21,14,9,3,18,13,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,5.95
183.27,6,21,5,1600,842163,819095,846,14,64,132,4.074308666,13,17,16,12,15,27,30,36,25,2,19,17,15,16,55,25,11,10,27,74,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6.74
183.27,3,21,1,180,837625,819485,745,14,61,152,4.14175136,18,26,6,6,15,41,18,31,17,11,14,8,19,20,50,29,16,9,32,29,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.5
183.27,3,30,17,4110,842135,818731,680,15,64,117,4.124471866,11,19,10,14,12,23,26,36,25,2,18,15,16,15,57,21,13,11,23,46,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.98
183.27,1,22,12,4020,838532,823433,851,14,51,83,4.022658616,10,13,6,9,6,16,28,25,23,11,18,15,10,9,42,24,11,8,24,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5.68
183.27,2,22,12,4020,838532,823433,503,14,51,83,4.022658616,10,13,6,9,6,16,28,25,23,11,18,15,10,9,42,24,11,8,24,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3.75
183.27,3,22,12,4020,838532,823433,694,14,51,83,4.022658616,10,13,6,9,6,16,28,25,23,11,18,15,10,9,42,24,11,8,24,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.77
183.27,1,42,3,376,836569,820262,929,15,68,115,4.045930398,18,26,6,11,11,32,24,25,26,6,14,10,18,28,85,52,40,30,53,22,3,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,11.7
183.27,2,30,17,4110,842118,818542,785,14,63,101,4.112622976,11,16,8,13,13,18,23,32,22,2,17,13,14,14,56,18,12,12,26,45,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,9.75
183.27,2,2,1,76,834701,820759,193,16,74,194,3.987589938,31,39,11,13,26,72,23,32,11,9,11,13,22,31,91,72,13,15,37,75,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.38
183.27,2,25,2,690,838879,822812,811,15,62,132,4.105956942,15,17,11,20,10,33,32,45,31,13,24,20,15,18,54,39,16,11,45,75,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.87
183.27,1,32,3,2238,840456,820795,376,13,59,114,3.997283359,13,29,9,17,16,26,33,45,15,13,21,10,29,22,48,30,13,11,39,115,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5988
183.27,1,20,7,2470,837356,818218,770,15,61,142,4.005580503,12,18,7,4,15,32,9,28,4,6,8,4,10,17,43,12,10,1,12,16,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1.9
183.27,9,24,2,168,837397,820301,650,15,65,101,4.071913447,16,23,6,9,8,28,23,27,16,10,13,8,19,21,67,47,24,19,43,16,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,8.7
183.27,2,8,1,56,836818,820855,1023,16,71,82,3.864416478,13,23,2,6,5,16,16,23,23,8,15,5,24,23,110,41,37,32,44,33,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,22
183.27,2,6,2,275,833968,822186,488,15,72,131,4.079673537,15,17,8,9,28,33,17,47,14,7,14,9,21,20,47,55,18,12,36,47,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.18
183.27,1,44,25,2730,837337,818588,650,15,68,146,4.088481892,12,24,7,5,14,33,11,31,11,6,11,7,13,16,46,18,10,5,22,24,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.5
183.27,6,1,1,551,837417,819237,391,15,66,173,4.141647808,21,31,6,10,18,44,22,36,17,13,15,12,19,19,64,33,17,11,35,35,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.18
183.27,5,47,2,160,836725,822411,507,15,58,71,3.9457915,5,18,5,8,7,15,16,24,14,13,14,4,19,15,61,17,14,13,29,66,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,8.5
184.85,2,3,2,514,834640,820180,248,16,64,173,4.08009379,26,39,13,23,26,63,18,28,8,11,12,7,17,25,60,47,12,11,29,51,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6.96
184.85,2,1,1,467,837185,819945,466,14,65,113,4.107334463,18,30,6,9,9,29,28,36,21,12,16,12,22,23,63,50,26,21,52,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.96
184.85,4,18,6,2208,837595,820475,689,15,65,93,4.067420016,17,22,4,6,7,28,20,28,23,10,10,6,21,18,58,40,23,13,43,23,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10
184.85,1,44,99,13115,832368,821901,880,14,54,55,3.979966869,6,12,9,11,9,17,19,32,4,5,4,3,14,12,30,6,5,4,36,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.5
184.85,4,35,19,4896,840323,820616,462,14,62,111,4.04536214,15,32,9,17,14,31,30,48,13,14,20,8,27,21,35,30,13,12,36,97,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5.6
184.85,3,16,5,1514,834462,820361,621,16,63,120,4.037115451,25,33,9,13,18,52,20,23,7,9,9,7,19,21,58,41,11,8,27,57,4,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10
184.85,2,35,3,1680,842782,819434,575,14,45,61,4.003396979,10,11,7,8,7,13,22,19,19,2,17,10,8,10,37,13,10,8,16,61,4,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,5.25
184.85,4,19,7,2435,833339,821787,689,15,64,92,4.090524844,13,17,13,13,23,38,16,44,9,6,7,9,16,19,43,25,14,11,42,46,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10.18
184.85,2,3,1,92,837298,819867,357,14,66,108,4.113023169,16,31,6,9,9,30,27,34,21,12,15,12,21,19,63,46,26,21,46,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.9
184.85,1,4,6,930,838727,821043,306,14,55,71,4.238934503,14,19,11,17,7,18,12,27,17,9,13,6,13,13,19,11,10,7,30,12,3,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,8.1
184.85,2,35,19,4896,840323,820616,443,14,62,111,4.04536214,15,32,9,17,14,31,30,48,13,14,20,8,27,21,35,30,13,12,36,97,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6.1
184.85,1,1,4,876,834463,820949,506,16,73,170,4.000744208,30,33,10,7,23,61,24,26,12,7,12,12,22,27,84,68,17,13,34,60,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,10.23
184.85,1,1,7,667,846360,817150,752,11,23,6,3.379714446,1,0,2,3,1,4,0,6,4,0,0,2,1,3,6,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,21.69
184.85,1,39,6,1584,839666,822480,656,14,53,69,4.12394075,10,9,7,20,5,20,16,27,14,13,7,11,18,13,24,20,11,11,45,42,3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
184.85,3,25,8,4864,841667,820173,821,15,57,121,4.142298653,12,22,16,20,13,29,35,24,22,7,20,14,15,23,65,29,14,16,34,59,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.8
184.85,2,22,12,4020,838532,823433,713,14,51,83,4.022658616,10,13,6,9,6,16,28,25,23,11,18,15,10,9,42,24,11,8,24,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.68
184.85,4,22,5,1669,837123,818409,735,15,71,162,4.094674628,13,22,8,5,17,36,13,34,11,7,11,6,11,17,45,17,11,4,20,22,4,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,10.8
184.85,1,37,22,5904,814425,825987,516,15,51,45,3.974546932,4,3,5,3,7,8,16,19,7,6,10,6,11,5,28,5,7,6,25,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.12
184.85,1,23,2,176,838436,823002,439,15,56,136,4.051883728,13,17,9,15,12,29,40,37,29,14,26,21,14,18,61,37,15,10,35,92,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.38
184.85,2,24,2,334,836430,819701,966,15,72,271,4.137513585,20,35,9,17,32,52,23,23,18,7,11,10,17,33,50,51,22,27,56,32,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.9
184.85,4,18,8,1829,834119,820136,1081,15,54,60,4.055532571,13,17,5,9,11,21,10,19,6,4,7,4,9,12,45,20,6,8,14,29,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,19.85
184.85,5,24,18,3908,835114,819463,505,15,71,325,4.062362505,25,46,14,19,41,83,16,29,9,11,9,8,22,29,34,57,15,11,37,30,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.09
184.85,2,24,18,3908,834931,819478,694,15,69,299,4.047729134,25,43,13,18,41,72,14,27,6,11,6,9,15,26,43,52,16,10,33,31,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.33
184.85,1,33,3,744,828255,825593,486,14,43,27,3.735095601,4,1,3,4,3,6,20,28,4,2,8,3,6,5,21,3,4,1,17,26,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,6.98
184.85,5,49,8,863,837640,819804,400,14,61,98,4.105369313,17,23,6,6,10,32,21,29,15,8,11,9,16,17,54,37,22,12,36,18,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,3.92
184.85,6,21,25,4721,837862,818787,759,14,55,131,4.025731929,13,21,4,5,13,34,9,26,6,6,8,5,12,14,46,22,12,3,19,17,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11.9
184.85,1,21,25,4721,837910,818745,743,14,55,127,4.043191516,12,19,4,5,13,29,9,25,6,6,8,5,12,14,46,19,12,3,17,16,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,10
184.85,2,3,2,514,834640,820180,197,16,64,173,4.08009379,26,39,13,23,26,63,18,28,8,11,12,7,17,25,60,47,12,11,29,51,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6.37
184.85,1,4,1,234,838504,822859,381,15,59,146,4.072911804,15,17,10,16,12,32,41,41,30,14,26,21,20,19,61,38,18,12,38,96,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.58
184.85,4,17,6,2248,833510,821667,759,15,67,114,4.105868538,16,15,12,12,30,39,20,47,10,7,9,10,18,21,53,36,17,11,42,40,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11
184.85,1,40,1,74,841744,815656,554,15,64,78,4.088650648,11,18,7,6,7,17,28,24,4,11,6,8,11,14,41,29,10,8,20,33,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.9
184.85,3,24,5,1684,838912,822436,656,15,65,143,4.12227713,17,21,13,25,11,37,32,52,25,17,23,18,19,17,53,43,19,16,64,79,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,3
184.85,6,33,1,63,835331,819506,470,15,74,341,4.05369436,29,50,14,21,43,92,19,30,10,11,10,8,23,35,43,63,19,10,45,32,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,4
184.85,3,4,7,822,838727,821043,432,14,55,71,4.238934503,14,19,11,17,7,18,12,27,17,9,13,6,13,13,19,11,10,7,30,12,3,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,9.98
184.85,6,1,4,876,834499,820919,506,16,73,175,3.992475567,30,35,10,8,24,60,23,27,10,8,11,12,22,26,85,69,15,13,34,61,4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,8.8
184.85,2,1,4,876,834463,820949,505,16,73,170,4.000744208,30,33,10,7,23,61,24,26,12,7,12,12,22,27,84,68,17,13,34,60,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9.5
184.85,1,10,1,208,835236,821245,370,16,74,219,4.078885961,28,40,11,8,19,60,30,32,29,15,22,10,31,29,77,79,23,27,53,81,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8
184.85,2,3,2,514,834640,820180,248,16,64,173,4.08009379,26,39,13,23,26,63,18,28,8,11,12,7,17,25,60,47,12,11,29,51,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6.92
184.85,7,33,2,700,839819,822476,515,14,51,60,4.077859402,7,10,6,19,5,16,16,23,12,10,5,8,17,9,17,16,9,11,43,40,2,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.48
184.85,6,46,5,290,836644,820363,938,15,69,110,3.980593759,19,26,5,9,9,24,23,27,25,8,14,10,16,29,102,50,40,31,50,20,2,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,12.45
184.85,3,29,3,1824,842571,818515,877,13,54,81,4.036746941,9,13,6,12,9,18,24,22,20,2,14,10,9,12,47,10,10,7,14,49,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,8.09
184.85,3,19,10,3520,834593,820588,721,16,70,172,3.96678515,30,35,11,12,24,68,22,29,7,8,10,8,20,29,83,63,13,11,30,68,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.6
184.85,2,33,1,96,833869,822330,440,16,64,106,4.123804784,15,17,10,8,26,32,15,46,14,7,14,9,20,19,37,50,16,11,33,29,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4.55
184.85,1,21,1,38,835841,819748,498,15,76,360,4.116748207,28,46,13,22,41,81,26,30,13,9,14,12,23,38,45,74,24,22,49,38,4,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,5.7
184.85,2,0,14,1437,835285,818338,311,15,84,298,3.913998571,25,22,6,10,33,77,12,40,4,9,2,5,19,28,22,40,11,8,30,18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,8.93
184.85,8,38,1,48,833685,815775,324,15,85,160,3.985694846,26,38,29,4,22,51,16,30,6,10,6,4,41,63,39,17,14,7,51,47,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3.9
184.85,2,33,3,744,828229,825560,539,14,42,28,3.698909391,4,1,3,4,2,6,20,30,4,2,8,3,6,5,23,3,4,1,17,26,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,7.38
184.85,1,6,1,66,835407,818286,222,15,84,311,3.925358509,28,19,10,10,38,81,17,41,4,10,2,5,19,30,23,42,11,8,31,19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.7
184.85,2,6,1,187,833785,822188,316,15,67,113,4.114309716,16,18,12,10,27,35,16,48,14,8,14,9,17,20,44,52,18,13,38,40,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.18
184.85,8,30,7,3680,838677,822515,579,15,63,179,4.121731264,22,23,14,23,13,40,41,53,36,16,29,24,21,21,63,45,19,16,60,98,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4.73
184.85,1,24,18,3908,834890,819470,568,15,69,291,4.020793582,25,41,12,19,40,69,14,27,4,10,5,9,15,24,45,51,14,7,33,30,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.05
184.85,2,18,6,2208,837595,820475,639,15,65,93,4.067420016,17,22,4,6,7,28,20,28,23,10,10,6,21,18,58,40,23,13,43,23,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.12
184.85,1,4,8,900,838727,821043,348,14,55,71,4.238934503,14,19,11,17,7,18,12,27,17,9,13,6,13,13,19,11,10,7,30,12,3,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,8.95
184.85,1,12,1,96,834613,821457,365,16,74,200,4.076402739,30,35,12,9,25,63,32,31,20,13,23,19,29,29,91,78,25,16,45,81,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.17
184.85,3,4,6,930,838727,821043,549,14,55,71,4.238934503,14,19,11,17,7,18,12,27,17,9,13,6,13,13,19,11,10,7,30,12,3,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,11.5
184.85,2,28,38,8069,841454,818675,857,15,73,118,4.073169324,10,18,12,11,12,29,15,46,13,2,13,8,15,20,36,18,3,6,25,31,3,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,10
184.85,1,0,14,1437,835285,818338,448,15,84,298,3.913998571,25,22,6,10,33,77,12,40,4,9,2,5,19,28,22,40,11,8,30,18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,10.82
184.85,2,19,7,2435,833348,821663,655,15,64,87,4.107583159,14,15,13,13,22,36,18,43,8,6,7,9,17,21,41,22,15,10,41,42,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.43
184.85,1,20,3,696,832166,822509,635,14,55,42,3.936520893,5,15,5,8,6,11,31,22,5,7,4,3,15,11,23,7,4,5,36,31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,8.12
184.85,3,19,5,2010,839774,822392,495,14,53,67,4.085330481,9,10,8,24,5,18,17,26,12,12,6,10,19,12,22,16,10,10,45,46,2,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,5.48
184.85,1,37,22,5904,839284,820516,623,14,58,77,4.144673204,12,17,8,14,11,21,13,34,8,5,7,4,7,17,21,14,9,3,18,13,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,7.33
184.85,1,0,14,1437,835285,818338,448,15,84,298,3.913998571,25,22,6,10,33,77,12,40,4,9,2,5,19,28,22,40,11,8,30,18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,11.01
184.85,5,15,1,94,835810,818463,647,15,90,309,3.977786824,30,25,10,10,43,86,21,46,4,13,6,5,22,32,22,48,13,12,36,25,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,7.13
184.85,1,44,99,13115,832368,821901,860,14,54,55,3.979966869,6,12,9,11,9,17,19,32,4,5,4,3,14,12,30,6,5,4,36,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8.6
184.85,8,34,1,24,836116,819687,760,15,76,335,4.141032566,21,48,10,19,35,65,27,24,17,8,14,12,23,37,46,61,20,26,46,34,3,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,12.1
184.85,2,39,6,1584,839666,822480,495,14,53,69,4.12394075,10,9,7,20,5,20,16,27,14,13,7,11,18,13,24,20,11,11,45,42,3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,5.18
184.85,2,34,1,36,836012,821842,560,14,64,102,3.851048638,7,17,8,6,4,18,20,21,24,14,17,7,24,20,112,26,30,23,39,74,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,8.33
184.85,2,4,1,157,834487,821931,429,15,75,182,4.099560367,26,27,11,10,28,51,31,38,14,10,17,16,22,28,55,77,20,11,40,63,5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.38
184.85,2,37,22,5904,814356,826001,470,15,52,46,3.977783586,4,3,5,3,7,8,16,18,7,6,10,6,12,5,28,5,7,6,25,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.22
184.85,1,44,99,13115,832615,821898,880,15,59,67,3.99868273,9,12,10,13,14,22,16,44,5,6,5,3,15,14,30,10,7,6,43,27,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,9.35
184.85,3,21,9,2935,834899,819608,653,16,70,312,4.060195324,26,45,14,21,44,74,14,29,6,12,7,9,17,26,39,53,15,10,36,39,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.96
184.85,1,34,4,480,834955,820563,434,16,69,266,4.055558172,34,45,17,22,36,91,25,33,16,9,10,11,26,34,76,79,17,16,39,55,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6
184.85,1,44,99,13115,832615,821898,960,15,59,67,3.99868273,9,12,10,13,14,22,16,44,5,6,5,3,15,14,30,10,7,6,43,27,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,9.92
184.85,1,2,1,76,834701,820759,181,16,74,194,3.987589938,31,39,11,13,26,72,23,32,11,9,11,13,22,31,91,72,13,15,37,75,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.7
184.85,2,2,1,76,834701,820759,165,16,74,194,3.987589938,31,39,11,13,26,72,23,32,11,9,11,13,22,31,91,72,13,15,37,75,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.78
184.85,2,0,14,1437,835292,818304,489,15,84,302,3.890811064,26,19,7,9,34,77,12,39,2,9,2,5,17,28,20,40,11,8,30,17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,13.68
184.85,1,44,99,13115,832443,822093,740,14,57,61,3.974146279,7,13,9,10,12,21,22,36,4,5,4,3,15,13,30,7,5,4,37,26,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8.45
184.85,9,1,1,551,837417,819237,391,15,66,173,4.141647808,21,31,6,10,18,44,22,36,17,13,15,12,19,19,64,33,17,11,35,35,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.24
184.85,1,21,2,700,837237,822226,723,15,61,118,3.971469109,10,26,7,12,11,22,27,30,31,13,21,12,33,21,66,25,20,14,40,115,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3
184.85,4,26,5,1616,832823,816256,722,15,72,109,4.054811311,27,35,6,6,11,40,13,23,6,17,8,8,35,35,59,24,19,9,33,33,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.3
184.85,6,25,8,4864,841667,820173,891,15,57,121,4.142298653,12,22,16,20,13,29,35,24,22,7,20,14,15,23,65,29,14,16,34,59,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.02
184.85,1,30,17,4110,842028,818654,785,15,69,121,4.120088388,12,17,10,14,13,24,24,41,23,2,18,13,14,18,57,20,12,11,24,43,5,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,9.23
184.85,2,0,4,688,840183,819617,512,14,65,104,4.057604245,8,24,6,12,12,38,15,49,10,9,10,5,13,25,23,26,8,5,24,31,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,10.7
184.85,2,4,1,1008,837500,819327,310,15,65,173,4.138202238,19,31,6,10,19,42,17,36,17,13,15,13,22,21,67,32,17,12,32,32,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7.18
184.85,2,16,5,1514,834462,820361,625,16,63,120,4.037115451,25,33,9,13,18,52,20,23,7,9,9,7,19,21,58,41,11,8,27,57,4,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10
184.85,1,38,8,2016,840338,820275,397,14,63,105,4.021030753,12,31,8,14,12,37,22,54,16,12,14,7,24,26,33,33,11,9,29,83,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.75
184.85,1,18,7,2528,833209,821739,683,15,61,82,4.078093821,12,16,13,11,19,31,15,42,9,7,6,3,15,17,41,21,12,11,39,34,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.9
184.85,1,2,1,76,834701,820759,169,16,74,194,3.987589938,31,39,11,13,26,72,23,32,11,9,11,13,22,31,91,72,13,15,37,75,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.53
184.85,1,2,1,76,834701,820759,169,16,74,194,3.987589938,31,39,11,13,26,72,23,32,11,9,11,13,22,31,91,72,13,15,37,75,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.55
184.85,1,15,1,94,835810,818463,365,15,90,309,3.977786824,30,25,10,10,43,86,21,46,4,13,6,5,22,32,22,48,13,12,36,25,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.2
